sku,national_inv,lead_time,in_transit_qty,forecast_3_month,forecast_6_month,forecast_9_month,sales_1_month,sales_3_month,sales_6_month,sales_9_month,min_bank,potential_issue,pieces_past_due,perf_6_month_avg,perf_12_month_avg,local_bo_qty,deck_risk,oe_constraint,ppap_risk,stop_auto_buy,rev_stop,went_on_backorder
3459861,56,8,8,23,49,82,8,34,79,112,49,No,0,0.91,0.89,0,No,No,Yes,Yes,No,No
3459863,23,14,0,0,0,0,0,0,0,0,0,No,0,0.46,0.4,0,No,No,No,Yes,No,No
3459864,40,15,118,0,30,80,5,31,98,146,36,No,0,0.81,0.78,0,No,No,Yes,Yes,No,No
3459865,159,9,9,44,214,346,23,129,326,479,37,No,0,0.81,0.9,0,No,No,No,Yes,No,No
3459866,53,16,0,0,0,0,1,3,16,31,5,No,0,0.77,0.84,0,No,No,No,Yes,No,No
3459868,70,12,0,0,0,0,1,7,15,23,1,No,0,0.92,0.94,0,No,No,No,Yes,No,No
3459869,69,8,8,15,45,60,7,23,54,98,17,No,0,0.41,0.46,0,No,No,No,Yes,No,No
3459870,63,4,5,0,0,0,1,1,12,12,2,No,0,0.22,0.15,0,Yes,No,No,Yes,No,No
3459871,206,3,1190,1540,2310,3080,241,676,1312,1773,0,No,0,0.93,0.78,0,No,No,No,Yes,No,No
3459872,2560,4,0,2000,3000,4000,133,876,1782,3161,349,No,0,0.98,0.96,0,No,No,No,Yes,No,No
3459873,380,17,0,0,0,0,0,0,0,0,0,No,0,0.98,0.91,0,No,No,No,No,No,No
3459874,48,2,0,0,0,0,0,0,0,4,0,No,0,0.31,0.2,0,No,No,No,Yes,No,No
3459876,30,8,0,132,192,240,48,90,144,189,46,No,0,0.94,0.74,0,No,No,No,Yes,No,No
3459877,124,12,0,0,48,72,18,49,164,238,16,No,0,0.73,0.79,0,No,No,Yes,Yes,No,No
3459879,20,12,0,121,269,325,5,24,251,379,18,No,0,0.73,0.79,0,No,No,No,Yes,No,No
3459880,260,12,3,600,600,600,10,68,132,177,25,No,0,0.57,0.68,0,No,No,Yes,Yes,No,No
3459881,1292,52,0,0,0,0,1,5,24,50,45,No,0,0.66,0.64,0,Yes,No,Yes,No,No,No
3459882,132,12,0,0,0,0,10,37,65,90,0,No,0,0.92,0.83,0,No,No,No,Yes,No,No
3459883,175,9,42,40,242,399,25,145,364,579,28,No,0,0.92,0.96,0,No,No,No,Yes,No,No
3459885,71,8,17,106,186,282,26,98,193,302,42,No,0,0.98,0.98,0,No,No,No,Yes,No,No
3459886,84,8,7,46,67,88,12,35,72,100,45,No,0,0.97,0.96,0,No,No,No,Yes,No,No
3459887,61,8,0,19,19,57,8,36,63,92,6,No,0,0.95,0.95,0,No,No,No,Yes,No,No
3459888,2,8,0,0,0,0,0,0,1,1,1,No,0,0.79,0.79,0,No,No,No,Yes,No,No
3459889,35,0,1,0,0,0,1,4,8,11,1,No,0,0,0,0,No,No,Yes,No,No,No
3459891,129,8,28,87,133,202,20,79,152,256,37,No,0,1,0.97,0,No,No,No,Yes,No,No
3459894,123,8,60,0,65,130,10,41,86,144,38,No,0,0.99,0.98,0,No,No,No,Yes,No,No
3459895,4727,8,3130,0,3000,3000,636,1739,3489,5625,662,No,0,0.99,0.99,4,No,No,No,Yes,No,No
3459898,15,8,2,2,2,2,0,4,8,15,6,No,0,0.97,0.98,0,No,No,No,Yes,No,No
3459899,65,8,0,0,0,0,1,2,6,7,3,No,0,0.99,0.99,0,No,No,No,Yes,No,No
3459900,10,8,0,0,0,0,0,0,0,1,1,No,0,0.06,0.18,0,No,No,No,Yes,No,No
3459901,29,8,36,71,146,221,16,55,82,137,19,No,0,1,0.99,0,No,No,No,Yes,No,No
3459902,334,8,142,161,322,484,78,188,347,568,59,No,0,0.99,0.98,5,No,No,No,Yes,No,No
3459903,258,4,0,0,0,0,52,152,190,256,16,No,0,0.97,0.98,0,No,No,No,Yes,No,No
3460207,0,2,0,0,0,0,0,0,0,0,0,No,0,1,0.93,0,No,No,No,Yes,No,No
3459904,102892,12,47461,120000,270000,420000,53288,159836,293985,354980,47808,No,0,0.94,0.8,0,No,No,No,Yes,No,No
3459905,11,2,0,0,0,0,0,0,0,0,0,No,0,0.66,0.83,0,Yes,No,No,Yes,No,No
3459907,128,2,0,0,0,0,10,16,22,31,2,No,0,0.74,0.46,0,No,No,No,Yes,No,No
3459908,191,2,0,0,0,0,0,0,0,0,1,No,0,0.93,0.92,0,Yes,No,No,Yes,No,No
3459909,53,2,19,109,164,219,19,57,97,163,31,No,0,1,0.81,0,No,No,No,Yes,No,No
3459910,1275,13,0,360,360,360,0,2,5,12,6,No,0,1,0.92,0,No,No,No,Yes,No,No
3459911,120,2,0,0,0,0,1,8,17,25,7,No,0,0.98,0.99,0,Yes,No,No,Yes,No,No
3459912,158,2,0,0,0,0,12,24,37,59,4,No,0,0.74,0.77,0,No,No,No,Yes,No,No
3459913,32,4,0,21,21,21,1,5,17,32,1,No,0,0.97,0.94,0,Yes,No,No,No,No,No
3459914,11,2,0,6,18,30,0,5,10,19,0,No,0,0.5,0.79,0,No,No,No,Yes,No,No
3459915,7,9,0,0,0,0,0,0,0,0,0,No,0,0.94,0.83,0,Yes,No,No,Yes,No,No
3459916,29,4,0,0,0,0,0,0,0,0,0,No,0,0.73,0.78,0,No,No,No,Yes,No,No
3459917,27,9,32,28,53,78,8,19,40,53,0,No,0,0.94,0.83,0,Yes,No,No,Yes,No,No
3459919,1,2,0,60,60,60,0,0,0,0,0,No,0,0.94,0.8,0,No,No,No,Yes,No,No
3459920,7,9,0,0,0,0,0,0,0,0,0,No,0,0.94,0.83,0,Yes,No,No,Yes,No,No
3459921,4,9,0,1,2,4,1,2,3,5,0,No,0,0.94,0.83,0,Yes,No,No,Yes,No,No
3459922,7,9,0,0,0,0,0,0,1,2,0,No,0,0.94,0.83,0,Yes,No,No,Yes,No,No
3459923,18,9,0,0,0,0,0,0,0,1,0,No,0,0.94,0.83,0,Yes,No,No,Yes,No,No
3459924,6,2,0,0,0,0,0,0,0,0,0,No,0,0.75,0.58,0,Yes,No,No,Yes,No,No
3459925,9,2,0,0,0,0,0,0,1,1,0,No,0,0.44,0.48,0,Yes,No,No,Yes,No,No
3459926,59,8,0,0,0,0,0,3,7,19,2,No,0,0.1,0.1,0,No,No,Yes,Yes,No,No
3459927,13,8,0,0,0,0,0,1,2,2,0,No,0,0.98,0.98,0,No,No,No,Yes,No,No
3459928,0,2,0,30,30,30,0,0,0,0,0,No,0,0,0,0,No,No,No,Yes,No,No
3459929,5,2,0,0,0,0,1,3,4,4,0,No,0,0.67,0.3,0,Yes,No,No,Yes,No,No
3459930,23,12,0,0,0,0,0,0,0,0,0,No,0,0.73,0.79,0,No,No,No,Yes,No,No
3459932,13,12,0,0,0,0,0,0,2,2,0,No,0,0.73,0.79,0,No,No,No,Yes,No,No
3459933,26,14,0,46,78,119,10,41,72,101,15,No,0,0.65,0.71,0,No,No,No,Yes,No,No
3459934,99,12,0,0,0,0,0,0,0,1,0,No,0,0.94,0.87,0,No,No,No,Yes,No,No
3459935,-2,9,0,7,9,11,2,3,5,13,3,No,0,0.7,0.66,2,No,No,Yes,Yes,No,No
3459936,198,12,0,0,0,0,0,0,0,0,0,No,0,0.94,0.87,0,No,No,Yes,Yes,No,No
3459937,314,2,36,0,150,300,77,199,357,682,52,No,0,0.89,0.95,0,No,No,No,Yes,No,No
3459938,649,6,0,0,22,248,9,21,48,76,50,No,0,0.65,0.71,0,No,No,No,Yes,No,No
3459939,4072,8,0,1500,3000,6000,1305,2066,4587,6794,37,No,0,0.81,0.89,0,No,No,No,Yes,No,No
3459942,160,8,5,100,200,300,38,123,229,346,41,No,0,0.93,0.97,0,No,No,No,Yes,No,No
3459943,6,12,0,0,0,0,0,0,1,2,0,No,0,0.73,0.79,0,Yes,No,No,Yes,No,No
3459944,6,8,0,0,0,0,0,0,0,0,1,No,0,0.99,0.99,0,No,No,No,Yes,No,No
3459945,165,52,0,0,0,0,5,15,27,35,2,No,0,-99,-99,0,Yes,No,No,Yes,No,No
3459946,267,8,2,180,360,450,40,164,362,590,66,No,0,0.93,0.97,0,No,No,No,Yes,No,No
3459947,24,52,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,Yes,No,Yes,No,No,No
3459948,4,8,0,2,2,3,0,0,2,2,0,No,0,0.36,0.48,0,No,No,No,Yes,No,No
3459949,77,8,0,0,24,48,12,27,52,80,12,No,0,0.99,0.97,0,No,No,No,Yes,No,No
3459950,64,10,0,45,89,133,14,48,78,111,24,No,0,0.77,0.84,0,No,No,No,Yes,No,No
3459951,40,8,0,0,0,0,2,4,30,33,1,No,0,0.53,0.54,0,No,No,Yes,Yes,No,No
3459952,292,8,12,0,0,0,32,75,126,184,53,No,0,1,0.99,0,No,No,No,Yes,No,No
3459954,3,8,0,0,0,0,0,0,0,0,0,No,0,0.74,0.73,0,Yes,No,No,Yes,No,No
3459955,0,8,0,4,6,8,0,3,3,5,0,No,0,0.96,0.96,0,No,No,No,Yes,No,No
3459956,15,52,0,0,0,0,3,6,13,21,17,No,0,0.95,0.95,0,Yes,No,No,Yes,No,No
3459957,1220,8,0,0,0,0,0,0,0,0,0,No,0,1,0.93,0,No,No,No,Yes,No,No
3459958,237,8,0,0,0,0,2,7,19,23,0,No,0,0.85,0.93,0,No,No,No,Yes,No,No
3459959,2,2,0,0,0,0,0,0,0,0,0,No,0,1,1,0,No,No,No,Yes,No,No
3459960,279,8,0,0,0,0,20,48,78,132,59,No,0,0.13,0.17,0,No,No,No,Yes,No,No
3459961,0,8,0,0,0,0,0,0,0,0,0,No,0,0.94,0.96,0,No,No,No,Yes,No,No
3459962,61,52,0,0,0,0,2,5,10,14,2,No,0,0.99,0.96,0,Yes,No,No,No,No,No
3459963,31,8,2,12,35,52,5,18,51,67,15,No,0,0.95,0.83,0,No,No,No,Yes,No,No
3459964,8,8,0,0,0,0,0,0,0,0,1,No,0,0.97,0.98,0,No,No,No,Yes,No,No
3459965,17,8,0,49,74,99,15,34,48,79,0,No,0,0.99,0.97,0,No,No,No,Yes,No,No
3459966,20,8,0,60,60,60,0,7,23,40,4,No,0,0.98,0.97,0,No,No,No,Yes,No,No
3459967,6,6,0,0,4,10,2,5,12,19,0,No,0,0.79,0.66,0,No,No,No,Yes,No,No
3459968,172,16,89,393,670,999,80,358,752,1182,102,No,0,0.99,0.99,0,No,No,No,Yes,No,No
3459969,86,8,0,0,0,0,1,5,9,12,0,No,0,0.72,0.69,0,No,No,Yes,Yes,No,No
3459970,3,2,0,0,0,0,0,0,0,0,2,No,0,0.34,0.57,0,Yes,No,Yes,Yes,No,No
3459971,2,8,0,0,0,0,0,0,0,0,1,No,0,1,0.99,0,Yes,No,No,Yes,No,No
3459972,2,8,0,0,0,0,0,0,1,1,2,No,0,1,0.93,0,No,No,No,Yes,No,No
3459974,360,8,0,0,0,0,2,2,6,9,0,No,0,0.84,0.86,0,No,No,No,Yes,No,No
3459975,16,8,0,0,0,0,0,0,0,0,1,No,0,0.66,0.71,0,No,No,No,Yes,No,No
3459976,4,8,0,0,0,0,0,0,0,0,1,No,0,0.96,0.89,0,Yes,No,Yes,Yes,No,No
3459977,403,8,12,0,0,0,31,114,239,401,58,No,0,0.95,0.95,0,No,No,No,Yes,No,No
3459978,19,8,13,0,13,26,1,7,18,33,3,No,0,1,0.99,0,No,No,No,Yes,No,No
3459979,1,8,0,1,2,3,0,1,1,2,0,No,0,0.98,0.97,0,No,No,No,Yes,No,No
3459980,2,9,0,0,0,0,0,0,0,0,0,No,0,0.99,0.99,0,No,No,No,Yes,No,No
3459981,15,8,0,0,16,32,4,14,55,78,0,No,0,0.33,0.32,0,No,No,No,Yes,No,No
3459983,23,12,0,0,0,0,0,0,0,0,1,No,0,0.73,0.79,0,Yes,No,No,Yes,No,No
3459984,1,8,0,0,0,0,0,0,0,0,1,No,0,0.19,0.49,0,No,No,No,Yes,No,No
3459985,9985,8,0,0,0,0,145,398,982,1540,230,No,0,0.81,0.89,0,No,No,No,Yes,No,No
3459986,626,8,0,0,0,0,0,0,0,0,0,No,0,0.91,0.94,0,No,No,No,Yes,No,No
3459989,61,8,3,0,0,0,2,16,40,60,9,No,0,0.96,0.81,0,No,No,Yes,Yes,No,No
3459990,357,8,0,0,0,0,0,0,1,2,0,No,0,1,0.99,0,Yes,No,No,Yes,No,No
3459991,898,8,0,0,0,0,57,241,494,787,91,No,0,0,0.33,0,No,No,No,Yes,No,No
3459992,15,8,0,0,0,0,4,14,25,32,3,No,0,0.9,0.88,0,Yes,No,No,Yes,No,No
3459993,326,12,0,0,0,0,4,13,20,28,1,No,0,0.92,0.9,0,No,No,No,Yes,No,No
3459994,366,8,0,231,231,462,69,216,440,665,85,No,0,0.99,0.94,0,No,No,No,Yes,No,No
3459995,164,8,4,0,0,0,9,41,81,120,18,No,0,0.99,0.96,0,No,No,No,Yes,No,No
3459996,15,8,0,20,44,68,0,13,25,42,1,No,0,0.86,0.93,0,No,No,No,Yes,No,No
3459999,5610,8,9580,9000,18000,27000,3283,8763,17122,24317,2916,No,0,0.98,0.96,0,No,No,No,Yes,No,No
3460001,17,16,0,0,0,7,6,14,19,26,12,No,0,0.87,0.87,0,No,No,No,Yes,No,No
3460002,144,16,21,0,0,0,22,54,104,168,20,No,0,0.99,0.99,0,No,No,No,Yes,No,No
3460004,3,8,0,0,0,0,1,1,1,1,2,No,0,0.84,0.82,0,No,No,Yes,Yes,No,No
3460005,84,8,0,75,125,200,24,69,145,233,26,No,0,0.89,0.88,0,No,No,No,Yes,No,No
3460006,177,52,0,0,0,0,5,12,23,30,3,No,0,0.76,0.84,0,Yes,No,No,Yes,No,No
3460007,25,12,0,0,0,0,1,3,5,8,4,No,0,0.8,0.78,0,No,No,No,Yes,No,No
3460008,14,8,0,0,0,0,0,0,1,1,0,No,0,0.94,0.95,0,No,No,No,Yes,No,No
3460009,13,52,0,0,0,0,0,0,0,0,2,No,0,0.77,0.84,0,Yes,No,No,Yes,No,No
3460010,1,9,0,0,0,0,0,0,0,0,0,No,0,0.93,0.78,0,No,No,No,Yes,No,No
3460011,27,8,0,0,0,0,0,0,0,0,2,No,0,0.83,0.85,0,No,No,Yes,Yes,No,No
3460012,4,8,0,0,0,0,0,0,0,0,0,No,0,0.98,0.98,0,No,No,No,Yes,No,No
3460013,3,8,0,0,0,0,0,0,0,1,0,No,0,0.79,0.87,0,No,No,No,Yes,No,No
3460014,13,8,0,0,0,0,0,0,0,0,3,No,0,0.98,0.99,0,No,No,Yes,Yes,No,No
3460015,13,9,0,8,8,16,2,8,18,27,0,No,0,0.99,0.99,0,No,No,No,Yes,No,No
3460017,3,12,0,0,1,2,0,1,1,2,0,No,0,0.57,0.68,0,No,No,No,Yes,No,No
3460018,74,8,5,1,31,91,8,31,65,104,21,No,0,0.33,0.32,0,No,No,No,Yes,No,No
3460019,19,8,0,0,0,0,0,0,0,0,0,No,0,0.07,0.19,0,No,No,Yes,Yes,No,No
3460020,67,8,0,0,0,0,0,0,0,0,2,No,0,0.83,0.91,0,No,No,Yes,Yes,No,No
3460022,2,8,0,0,0,0,0,0,0,0,1,No,0,0.98,0.98,0,Yes,No,No,Yes,No,No
3460023,30,8,7,24,48,72,6,24,48,69,12,No,0,0.95,0.93,0,No,No,Yes,Yes,No,No
3460024,103,8,0,13,49,85,11,44,89,135,14,No,0,0.95,0.89,0,No,No,No,Yes,No,No
3460025,13,8,0,13,28,38,0,5,14,25,2,No,0,1,1,0,No,No,No,Yes,No,No
3460026,23,8,0,0,0,0,0,0,0,0,0,No,0,0.82,0.84,0,No,No,No,Yes,No,No
3460028,10,8,0,0,0,0,0,0,1,1,2,No,0,0.82,0.84,0,No,No,No,Yes,No,No
3460029,8,8,0,7,23,29,2,10,18,30,6,No,0,0.98,0.99,0,No,No,No,Yes,No,No
3460030,2,12,0,0,0,0,0,0,0,0,2,No,0,0.99,0.99,0,No,No,No,Yes,No,No
3460031,1,12,0,0,0,0,0,0,0,0,0,No,0,0.73,0.79,0,No,No,No,Yes,No,No
3460033,8,12,0,1,4,9,2,4,9,14,0,No,0,0.99,0.99,0,No,No,No,Yes,No,No
3460034,184,12,6,62,190,312,7,54,244,394,54,No,0,0.93,0.86,0,No,No,No,Yes,No,No
3460035,88,2,0,0,0,0,1,2,4,4,1,No,0,1,0.99,0,No,No,No,Yes,No,No
3460036,4,10,0,0,3,5,0,2,4,11,2,No,0,0.89,0.9,0,No,No,No,Yes,No,No
3460037,1,8,0,0,0,0,0,0,0,0,0,No,0,0.54,0.61,0,No,No,No,Yes,No,No
3460038,8,8,0,100,100,100,2,9,18,26,0,No,0,1,0.99,0,No,No,No,Yes,No,No
3460039,2,12,0,0,0,0,0,0,0,0,0,No,0,0.73,0.79,0,No,No,No,Yes,No,No
3460040,171,8,8,120,240,360,41,123,229,338,65,No,0,0.95,0.93,0,No,No,No,Yes,No,No
3460041,285,8,107,400,700,950,127,410,933,1609,145,No,0,0.85,0.83,0,No,No,No,Yes,No,No
3460042,9,8,0,0,0,0,0,3,7,13,0,No,0,0.73,0.76,0,No,No,No,Yes,No,No
3460043,5,12,0,0,0,0,0,0,0,0,1,No,0,0.99,0.99,0,No,No,No,Yes,No,No
3460044,3,8,0,0,0,1,0,0,3,3,0,No,0,0.95,0.77,0,No,No,No,Yes,No,No
3460045,5,12,0,0,0,0,0,0,0,0,0,No,0,0.73,0.79,0,No,No,No,Yes,No,No
3460046,518,8,0,0,0,0,0,0,0,0,0,No,0,0.97,0.97,0,No,No,No,Yes,No,No
3460047,19,8,0,27,54,63,3,18,42,62,13,No,0,0.88,0.94,0,No,No,No,Yes,No,No
3460048,71,16,0,0,46,46,2,7,23,40,2,No,0,0.63,0.57,0,No,No,No,Yes,No,No
3460049,2375,8,1436,1420,2840,4260,442,1542,3206,4839,445,No,0,0.99,0.98,0,No,No,No,Yes,No,No
3460050,155,8,20,149,149,345,22,105,247,350,46,No,0,0.99,0.99,0,No,No,No,Yes,No,No
3460051,72,8,3,80,120,200,28,87,162,242,29,No,0,0.82,0.81,0,No,No,No,Yes,No,No
3460052,59,8,0,66,141,223,22,106,227,361,61,No,0,0.94,0.74,0,No,No,No,Yes,No,No
3460053,349,12,23,200,400,600,96,335,715,1072,140,No,0,0.94,0.87,0,No,No,No,Yes,No,No
3460055,27,8,10,27,63,90,11,41,77,147,19,No,0,0.97,0.98,0,No,No,No,Yes,No,No
3460056,3,8,0,0,0,2,0,1,1,2,2,No,0,0.98,0.98,0,No,No,No,Yes,No,No
3460057,262,8,0,0,0,0,3,8,28,39,4,No,0,0.98,0.98,0,No,No,No,Yes,No,No
3460058,5,9,0,0,0,0,0,0,1,1,0,No,0,0.7,0.66,0,No,No,No,Yes,No,No
3460059,100,12,0,0,0,0,10,30,40,51,32,No,0,0.73,0.78,0,Yes,No,No,Yes,No,No
3460061,15,13,1,10,10,10,5,9,14,22,7,No,0,0.8,0.75,0,No,No,No,Yes,No,No
3460062,10,9,0,0,0,0,0,0,0,0,1,No,0,0.99,0.99,0,No,No,No,Yes,No,No
3460063,3,13,0,0,0,0,0,0,0,0,0,No,0,0.82,0.81,0,Yes,No,Yes,Yes,No,No
3460064,3,9,0,0,0,0,0,0,0,2,0,No,0,0.99,0.99,0,No,No,No,Yes,No,No
3460065,1,9,0,0,0,0,0,0,0,0,0,No,0,0.99,0.99,0,No,No,No,Yes,No,No
3460067,6,52,0,0,0,0,0,0,0,0,0,No,0,-99,0,0,Yes,No,No,No,No,No
3460068,5,12,0,0,0,0,1,1,2,3,1,No,0,0.89,0.89,0,No,No,Yes,Yes,No,No
3460069,124,12,50,165,219,327,60,137,223,329,77,No,0,0.85,0.83,0,No,No,No,Yes,No,No
3460070,12,14,0,0,0,0,0,0,2,4,1,No,0,0.99,0.99,0,No,No,Yes,Yes,No,No
3460072,5,8,0,0,0,0,0,0,4,10,0,No,0,0.95,0.77,0,No,No,No,Yes,No,No
3460073,2,8,0,0,0,0,0,0,0,0,1,No,0,0.84,0.82,0,No,No,No,Yes,No,No
3460075,2,8,0,2,4,6,0,2,3,3,0,No,0,0.98,0.98,0,No,No,No,Yes,No,No
3460076,6,9,0,2,6,10,4,8,15,22,0,No,0,0.7,0.66,0,No,No,No,Yes,No,No
3460077,1,8,0,21,35,35,0,5,9,19,4,No,0,0,0.07,0,No,No,No,Yes,No,No
3460078,1,8,0,1,1,1,0,0,1,1,1,No,0,0.83,0.85,0,No,No,Yes,Yes,No,No
3460079,0,8,0,0,0,0,0,0,2,2,2,No,0,0.97,0.98,0,Yes,No,No,Yes,No,No
3460080,1,8,0,4,7,10,0,3,6,7,3,No,0,0.95,0.77,0,No,No,No,Yes,No,No
3460081,79,8,1,95,185,269,15,80,203,346,41,No,0,0.83,0.86,0,No,No,No,Yes,No,No
3460082,44,11,0,21,44,66,3,19,50,91,32,No,0,0.85,0.8,0,No,No,No,Yes,No,No
3460083,50,8,8,39,71,111,14,67,138,212,18,No,0,0.78,0.75,0,No,No,No,Yes,No,No
3460084,55,8,0,55,107,146,8,43,105,164,15,No,0,0.95,0.77,0,No,No,No,Yes,No,No
3460085,13,8,5,0,4,12,3,7,15,28,0,No,0,0.94,0.95,0,No,No,No,Yes,No,No
3460086,169,12,6,24,96,144,36,99,171,256,51,No,0,0.92,0.9,0,No,No,No,Yes,No,No
3460087,4,12,0,0,0,0,0,0,0,0,0,No,0,0.77,0.73,0,No,No,No,Yes,No,No
3460088,4,2,0,0,18,20,0,2,16,29,2,No,0,0.68,0.73,0,No,No,No,Yes,No,No
3460089,5,12,0,0,0,0,0,0,0,0,0,No,0,0.77,0.73,0,No,No,No,Yes,No,No
3460091,3,8,0,0,0,0,0,0,1,2,2,No,0,0.77,0.73,0,Yes,No,No,Yes,No,No
3460092,23,8,0,0,0,0,0,0,0,0,0,No,0,0.99,0.96,0,No,No,No,Yes,No,No
3460093,942,8,51,225,732,1298,141,526,1354,1950,151,No,0,0.95,0.95,0,No,No,No,Yes,No,No
3460094,1,8,0,0,0,0,0,0,0,0,0,No,0,0.7,0.73,0,No,No,No,Yes,No,No
3460096,230,52,0,0,0,0,0,2,16,25,2,No,0,0.99,0.99,0,Yes,No,No,Yes,No,No
3460097,9,8,0,0,0,0,0,0,0,0,0,No,0,0.97,0.92,0,Yes,No,No,Yes,No,No
3460098,127,12,0,207,207,207,0,0,0,0,0,No,0,0.98,0.95,0,No,No,No,Yes,No,No
3460099,274,8,40,435,904,1372,121,556,1470,2564,97,No,0,0.98,0.96,0,No,No,No,Yes,No,No
3460100,23,8,0,0,0,0,0,4,7,9,0,No,0,0.82,0.81,0,No,No,No,Yes,No,No
3460101,648,8,135,0,160,160,89,222,472,752,46,No,0,0.61,0.6,0,No,No,No,Yes,No,No
3460104,57,12,0,29,64,88,4,16,53,110,40,No,0,0.77,0.75,0,No,No,Yes,Yes,No,No
3460105,7,0,0,0,0,2,0,0,2,6,0,No,0,0.93,0.9,0,No,No,No,No,No,No
3460106,24,8,0,190,190,190,2,15,37,65,0,No,0,0.5,0.52,0,Yes,No,No,No,No,No
3460107,47,8,0,0,0,0,0,0,0,1,0,No,0,0.84,0.82,0,No,No,No,Yes,No,No
3460108,14,8,0,10,10,10,4,8,18,29,0,No,0,0.78,0.75,0,No,No,No,Yes,No,No
3460109,9504,8,120,0,0,0,170,738,1447,2621,256,No,0,0.61,0.6,0,No,No,No,Yes,No,No
3460110,497,8,0,0,0,0,29,98,186,315,46,No,0,0.61,0.6,0,No,No,No,Yes,No,No
3460111,2,8,0,0,0,0,0,0,0,0,0,No,0,0.82,0.81,0,No,No,Yes,Yes,No,No
3460112,24,9,0,0,0,0,0,0,0,0,0,No,0,0.7,0.66,0,No,No,No,Yes,No,No
3460113,1980,12,0,0,0,0,0,0,15,40,0,No,0,0.94,0.87,0,No,No,No,Yes,No,No
3460114,67,8,3,70,170,270,10,78,166,266,19,No,0,0.86,0.71,0,No,No,No,Yes,No,No
3460115,30,2,0,0,0,0,0,0,0,2,0,No,0,0.78,0.75,0,No,No,Yes,Yes,No,No
3460116,5028,8,0,0,0,0,20,20,440,1302,1,No,0,0.75,0.67,0,No,No,No,Yes,No,No
3460117,4444,8,0,0,0,0,50,50,150,1150,2,No,0,0.75,0.67,0,No,No,Yes,Yes,No,No
3460118,246,12,0,544,768,1168,261,434,1028,1542,166,No,0,0.68,0.57,108,No,No,No,Yes,No,No
3460120,4,2,0,0,0,0,0,0,0,0,0,No,0,0.83,0.69,0,No,No,No,Yes,No,No
3460121,7,2,0,0,0,0,0,1,2,2,0,No,0,0.83,0.69,0,No,No,No,Yes,No,No
3460122,44,2,0,0,0,0,0,8,21,33,0,No,0,0.83,0.69,0,No,No,No,Yes,No,No
3460123,202,2,0,0,0,0,5,8,13,24,0,No,0,0.83,0.69,0,No,No,No,Yes,No,No
3460124,26,2,0,0,0,0,0,0,0,0,0,No,0,0.83,0.69,0,No,No,No,Yes,No,No
3460125,2,2,0,0,0,0,0,0,0,0,0,No,0,0.83,0.69,0,No,No,No,Yes,No,No
3460126,78,2,0,0,0,0,0,0,0,0,0,No,0,0.83,0.69,0,No,No,No,Yes,No,No
3460127,13,2,0,0,0,0,4,10,10,10,2,No,0,0.83,0.69,0,No,No,No,Yes,No,No
3460128,269,8,250,0,0,0,2,6,11,19,0,No,0,0.5,0.46,0,No,No,No,Yes,No,No
3460129,8,8,0,0,0,0,0,0,4,4,1,No,0,0.5,0.46,0,Yes,No,No,Yes,No,No
3460130,2,8,0,0,0,0,0,0,3,7,2,No,0,0.5,0.46,0,Yes,No,No,Yes,No,No
3460131,5,8,0,0,0,0,0,0,0,5,2,No,0,0.5,0.46,0,No,No,No,Yes,No,No
3460132,44,12,0,0,0,0,0,0,3,4,10,No,0,0.56,0.58,0,No,No,No,Yes,No,No
3460133,59,8,3,48,96,144,17,60,123,178,31,No,0,0.66,0.61,0,No,No,No,Yes,No,No
3460134,387,0,19,90,340,580,84,277,586,875,96,No,0,0,0,0,No,No,Yes,No,No,No
3460135,0,8,0,0,0,0,0,0,0,0,0,No,0,0.87,0.8,0,No,No,No,No,Yes,No
3460138,52,8,0,0,0,10,0,4,5,5,0,No,0,0.7,0.73,0,No,No,No,Yes,No,No
3460140,0,12,0,1,1,1,0,0,0,0,0,No,0,0.94,0.87,0,No,No,Yes,Yes,No,No
3460141,21,2,0,3,3,3,1,1,1,1,0,No,0,0.78,0.75,0,Yes,No,Yes,Yes,No,No
3460144,3603,8,0,0,0,0,0,0,0,3,0,No,0,0.86,0.77,0,No,No,Yes,Yes,No,No
3460145,8,9,0,6,12,24,1,5,13,20,0,No,0,0.99,0.99,0,No,No,No,Yes,No,No
3460146,476,9,36,540,1176,1776,178,593,1310,1983,240,No,0,0.99,0.99,0,No,No,No,Yes,No,No
3460147,296,8,145,360,840,1272,111,284,664,1784,127,No,0,0.99,0.99,0,No,No,No,Yes,No,No
3460148,114,8,0,100,200,200,14,48,108,173,29,No,0,0.88,0.68,0,No,No,No,Yes,No,No
3460149,5,8,0,0,0,0,0,0,0,0,0,No,0,0.98,0.98,0,No,No,No,Yes,No,No
3460150,7,8,0,0,0,0,0,0,1,2,0,No,0,0.95,0.98,0,No,No,No,Yes,No,No
3460152,360,8,880,1040,2215,2955,151,823,1800,2572,218,No,0,0.92,0.89,0,No,No,No,Yes,No,No
3460153,1068,16,4,210,690,1140,122,459,1355,2185,173,No,0,0.73,0.7,0,No,No,No,Yes,No,No
3460154,38,8,0,0,0,0,0,2,3,3,0,No,0,-99,-99,0,No,No,Yes,Yes,No,No
3460155,2,16,0,0,0,1,1,1,3,3,0,No,0,0.31,0.4,0,No,No,No,Yes,No,No
3460157,190,8,89,99,322,555,38,179,443,642,72,No,0,0.97,0.96,0,No,No,No,Yes,No,No
